date,open,high,low,close,volume
2019-08-22,97.2199,97.2248,94.1962,94.7297,7949785.0
2019-08-23,94.9165,95.9253,94.6909,95.4038,9459843.0
2019-08-26,95.3354,95.7707,93.2328,93.6839,1128513.0
2019-08-27,93.4537,94.7782,93.0602,94.4869,6647014.0
2019-08-28,94.2699,94.572,94.1735,94.284,1231149.0
2019-08-29,93.876,93.9049,91.2732,91.3026,5683196.0
2019-08-30,91.3598,92.8924,91.0092,92.8248,8915238.0
2019-09-02,92.8044,93.0711,91.7094,91.8544,8182355.0
2019-09-03,91.7475,92.0181,90.8304,91.0082,3094490.0
2019-09-04,90.2966,90.3714,89.2947,89.3216,3327308.0
2019-09-05,89.0268,89.2927,88.2357,88.311,8051622.0
2019-09-06,88.5729,89.0291,88.0614,88.9944,8377646.0
2019-09-09,88.8379,88.8566,88.1847,88.7122,3528154.0
2019-09-10,88.7969,89.3954,88.7845,89.2424,1027549.0
2019-09-11,88.9141,90.0903,88.897,89.8285,5000107.0
2019-09-12,90.1704,92.1645,90.0694,91.9604,6577096.0
2019-09-13,91.9254,92.1513,91.1176,91.4209,4993777.0
2019-09-16,91.4911,92.2057,88.9967,89.0846,9412814.0
2019-09-17,89.6328,90.8946,89.5195,90.7921,8322407.0
2019-09-18,91.1564,91.2817,90.0124,90.2774,8090739.0
2019-09-19,90.2042,92.2972,90.0586,92.0847,1182596.0
2019-09-20,91.9402,92.9524,91.9298,92.7245,8682707.0
2019-09-23,92.6447,92.7934,92.0864,92.5253,7797196.0
2019-09-24,92.6501,93.2239,92.4544,93.1113,4572592.0
2019-09-25,93.0854,96.5434,92.5434,96.3869,6305942.0
2019-09-26,96.2861,100.2479,96.0778,99.9997,8418150.0
2019-09-27,100.3878,100.5115,99.6992,100.1383,9155998.0
2019-09-30,100.1081,100.4649,99.854,100.4379,5957484.0
2019-10-01,101.049,102.6852,100.9774,102.3793,1372103.0
2019-10-02,102.4039,102.5896,100.5945,100.8799,6566862.0
2019-10-03,101.3564,102.0517,101.2871,101.4907,7120167.0
2019-10-04,101.5867,102.1708,101.2258,101.4609,1530238.0
2019-10-07,101.7194,102.4262,101.6883,102.0407,8355790.0
2019-10-08,101.8451,102.2463,100.1418,100.568,2813965.0
2019-10-09,100.3409,100.3874,97.4175,97.8034,9014170.0
2019-10-10,97.9223,98.2716,93.9164,94.3071,5958679.0
2019-10-11,94.5538,94.7531,92.3453,92.4816,3899146.0
2019-10-14,92.4915,92.7063,91.1832,91.7513,1529209.0
2019-10-15,91.439,91.5599,90.9197,91.2928,1160791.0
2019-10-16,90.9643,94.8563,90.4469,94.4815,7673021.0
2019-10-17,94.1247,96.5496,93.7234,96.3583,4394445.0
2019-10-18,95.9076,95.9123,94.4861,94.7523,8560513.0
2019-10-21,94.7797,95.4825,94.3403,95.3506,3074708.0
2019-10-22,95.6344,95.7587,94.5976,94.6837,9283261.0
2019-10-23,94.6804,94.7735,93.9156,94.2253,9474197.0
2019-10-24,93.6618,94.7148,93.5071,94.5491,1915916.0
2019-10-25,94.5014,95.8631,94.1302,95.6028,6822417.0
2019-10-28,95.5616,95.5721,94.8737,95.0478,9457482.0
2019-10-29,95.5749,97.4542,94.962,96.8639,3907835.0
2019-10-30,96.4904,96.5517,94.8843,94.9477,1608580.0
2019-10-31,94.8496,95.1909,94.5258,94.9737,8879332.0
2019-11-01,95.4024,99.5262,95.3971,99.4426,5266505.0
2019-11-04,99.561,100.395,99.412,99.8509,1243657.0
2019-11-05,99.9997,102.6946,99.7329,102.4238,8562259.0
2019-11-06,102.4548,102.6728,102.1552,102.6059,7109743.0
2019-11-07,102.6954,103.6903,102.2918,103.6792,1632800.0
2019-11-08,103.8925,103.9237,103.3204,103.5921,3328065.0
2019-11-11,103.3703,103.4057,102.9628,103.298,1164079.0
2019-11-12,103.5379,103.5712,101.6799,101.904,9593850.0
2019-11-13,101.5338,102.9582,101.4529,102.697,1224529.0
2019-11-14,102.7862,103.211,101.1552,101.1824,8162683.0
2019-11-15,101.2302,102.3945,101.1582,102.3938,5601432.0
2019-11-18,102.2269,104.645,101.8551,104.3897,6244591.0
2019-11-19,104.3834,105.305,104.0843,105.0838,8304370.0
2019-11-20,104.9107,105.1518,104.483,104.5715,9054683.0
2019-11-21,104.275,105.6702,104.1994,105.4292,2146840.0
2019-11-22,105.3306,105.6752,104.4204,104.8738,1160898.0
2019-11-25,104.5674,107.3432,104.5543,106.636,2121492.0
2019-11-26,106.727,106.7661,102.9522,103.2631,7142569.0
2019-11-27,102.9488,103.626,102.3378,102.6702,6116921.0
2019-11-28,102.8636,103.0327,99.0748,99.1436,1754950.0
2019-11-29,98.8337,99.1989,96.4066,96.5789,3108660.0
2019-12-02,96.4342,99.1106,96.3638,98.9465,5835154.0
2019-12-03,98.783,100.6125,98.3911,100.5375,7571923.0
2019-12-04,100.89,101.1952,99.0963,99.2857,4090652.0
2019-12-05,99.3725,99.5169,96.3593,96.7047,9546718.0
2019-12-06,96.6505,97.0036,91.7484,91.7929,9930203.0
2019-12-09,91.914,92.1675,90.4822,90.9318,7894300.0
2019-12-10,90.4249,95.3466,90.3757,94.9133,5088380.0
2019-12-11,94.9025,95.7626,94.775,95.6597,8894578.0
2019-12-12,96.1652,96.4264,94.5804,94.7355,7551074.0
2019-12-13,94.7687,95.6193,94.474,95.5313,5676274.0
2019-12-16,95.5485,95.7209,92.8096,92.952,4994024.0
2019-12-17,93.0868,93.5634,92.0941,92.4808,8490873.0
2019-12-18,92.6999,92.76,92.4843,92.6582,6013648.0
2019-12-19,92.1685,92.756,91.8711,92.5325,2646128.0
2019-12-20,92.1207,93.8823,92.0221,93.8475,9998311.0
2019-12-23,93.8997,94.6012,93.8139,94.435,1615131.0
2019-12-24,94.2564,95.5734,94.1301,95.5703,7255114.0
2019-12-25,95.902,96.3152,94.4152,94.4322,6903577.0
2019-12-26,94.3534,96.1149,94.3499,95.9551,6275506.0
2019-12-27,95.4639,99.2751,95.2758,98.768,1467572.0
2019-12-30,98.4366,98.5002,96.8961,97.108,5433368.0
2019-12-31,96.4015,96.917,95.6033,95.6148,9032332.0
2020-01-01,95.5556,97.973,95.4661,97.9102,3155824.0
2020-01-02,97.8614,98.39,97.1319,97.5961,7223987.0
2020-01-03,97.4865,100.6273,97.2173,100.0591,8728782.0
2020-01-06,100.3447,100.5501,98.83,99.2972,9569806.0
2020-01-07,99.612,101.9165,99.4971,101.8951,5645253.0
2020-01-08,101.8491,102.262,101.4447,102.1482,3824979.0
2020-01-09,101.5713,102.9644,101.1019,102.6311,7296560.0
2020-01-10,102.7988,105.6918,102.7642,105.5202,5375424.0
2020-01-13,105.6752,106.0393,104.3748,104.866,6643788.0
2020-01-14,104.9518,105.1225,103.0985,103.1563,7675213.0
2020-01-15,103.4242,103.5001,101.9586,102.3599,7392557.0
2020-01-16,102.0445,103.2416,101.9367,103.1966,3185010.0
2020-01-17,103.745,103.7995,100.2599,100.4018,7802169.0
2020-01-20,100.1469,101.8721,99.7456,101.5535,5876639.0
2020-01-21,101.7548,102.019,100.3263,100.6093,9376901.0
2020-01-22,100.1602,103.1832,100.0595,102.6836,6935205.0
2020-01-23,102.4308,102.6197,98.1985,98.4534,9026267.0
2020-01-24,98.8484,99.0356,96.8754,97.1126,9809277.0
2020-01-27,97.0456,97.1854,94.2316,94.2817,9950572.0
2020-01-28,94.4912,94.6068,92.8346,92.9327,7702329.0
2020-01-29,92.991,93.4444,92.948,93.3547,6375658.0
2020-01-30,93.3287,93.5492,92.9621,93.0751,2063177.0
2020-01-31,93.4109,93.4237,92.601,92.675,4475115.0
2020-02-03,92.617,92.7524,92.2502,92.4302,5278001.0
2020-02-04,91.9947,92.8642,91.5516,92.7774,8024727.0
2020-02-05,92.5802,93.1414,90.8695,91.1563,6298937.0
2020-02-06,91.2892,92.7954,91.0809,92.3149,4952178.0
2020-02-07,92.4115,93.5554,92.2539,93.4153,2319608.0
2020-02-10,93.028,94.541,92.8208,94.0671,7442238.0
2020-02-11,93.8869,95.0413,93.5532,95.0105,4887694.0
2020-02-12,94.8642,95.6482,94.57,95.524,1325283.0
2020-02-13,95.4316,99.6506,94.9437,99.0312,3556052.0
2020-02-14,98.6707,99.0106,98.3963,98.8952,8915134.0
2020-02-17,98.7307,98.8433,98.3023,98.3769,2069447.0
2020-02-18,98.1872,98.8056,97.0321,97.0937,4655307.0
2020-02-19,97.2919,97.537,95.2401,95.3573,5608377.0
2020-02-20,95.5615,95.9728,93.1394,93.3021,1753679.0
2020-02-21,93.2661,93.683,91.6379,91.8657,2490697.0
2020-02-24,91.7704,91.8692,91.5685,91.7661,9462445.0
2020-02-25,91.8001,92.3365,91.7688,92.3237,6314836.0
2020-02-26,92.1243,92.7903,91.7771,92.422,2893062.0
2020-02-27,92.1416,92.6066,91.1507,91.1972,2527272.0
2020-02-28,90.9703,92.9869,90.5934,92.6718,4831616.0
2020-03-02,92.5161,94.1688,92.0508,93.9035,7512354.0
2020-03-03,93.6145,93.7112,93.413,93.6546,7573554.0
2020-03-04,93.6948,93.8183,92.2666,92.5972,2757174.0
2020-03-05,92.776,94.0201,92.6395,93.5125,7530641.0
2020-03-06,93.1198,93.9703,92.8821,93.8382,9066565.0
2020-03-09,93.8444,94.4844,91.2873,91.4865,3037039.0
2020-03-10,91.4333,91.6088,91.1764,91.3917,1235884.0
2020-03-11,91.4742,92.2358,91.3745,91.8299,9630013.0
2020-03-12,91.8268,91.8772,90.3791,90.3988,5697976.0
2020-03-13,90.0511,90.7366,89.8868,90.7167,7988099.0
2020-03-16,90.4137,90.5171,87.9292,88.4328,3880942.0
2020-03-17,88.4396,90.778,88.3495,90.5564,3692517.0
2020-03-18,90.8029,92.8545,90.7522,92.5868,3025688.0
2020-03-19,92.0444,92.5404,91.8904,92.1902,2953191.0
2020-03-20,92.2745,93.1802,91.9043,92.7982,5244425.0
2020-03-23,93.0902,93.367,88.7785,88.9506,1952056.0
2020-03-24,88.9146,89.1728,86.6316,87.1689,8578175.0
2020-03-25,87.2958,87.3185,86.712,86.7324,5601043.0
2020-03-26,86.5711,86.6593,85.1057,85.1214,9237494.0
2020-03-27,85.0945,86.3338,85.0157,86.2148,5519709.0
2020-03-30,85.845,89.5871,85.3216,89.3206,3729237.0
2020-03-31,88.7666,88.7886,87.2315,87.5002,5634228.0
2020-04-01,87.7184,88.0895,86.1786,86.2311,2388192.0
2020-04-02,86.0064,86.6844,85.8001,86.604,8416833.0
2020-04-03,86.4996,89.2817,86.3577,89.1148,7481264.0
2020-04-06,88.7879,89.0099,87.2151,87.2281,2324373.0
2020-04-07,86.9027,88.1938,86.5515,87.6263,6237988.0
2020-04-08,87.586,90.6292,87.1128,90.5016,5841944.0
2020-04-09,90.3269,90.5201,87.799,87.9172,2809145.0
2020-04-10,88.0051,88.4297,85.8697,85.9668,2098782.0
2020-04-13,86.0697,86.2822,84.7025,85.3407,7842662.0
2020-04-14,85.4131,85.7303,84.4659,84.5744,3376377.0
2020-04-15,84.6277,85.883,84.4827,85.8092,5670373.0
2020-04-16,86.1674,86.6845,85.7085,86.1897,3229397.0
2020-04-17,85.9462,86.2139,83.1967,83.5466,6880556.0
2020-04-20,83.5345,84.4608,83.2918,84.3233,1440894.0
2020-04-21,84.576,84.934,82.8766,83.4821,4234051.0
2020-04-22,83.7614,85.4163,83.4123,85.3938,5923543.0
2020-04-23,85.0726,85.1248,84.0979,84.4674,4951878.0
2020-04-24,84.3976,84.6961,83.5202,83.5378,6511524.0
2020-04-27,83.838,84.5797,83.6352,84.3526,2623078.0
2020-04-28,84.466,85.7639,84.0485,85.5092,4976237.0
2020-04-29,85.5534,86.2525,85.1766,86.2017,7808642.0
2020-04-30,86.1521,86.3659,83.4926,83.6901,4002410.0
2020-05-01,83.6051,84.8392,83.5954,84.5018,2413101.0
2020-05-04,84.5662,84.9894,82.827,82.9876,8629749.0
2020-05-05,82.9322,83.5522,82.7417,83.3462,8004723.0
2020-05-06,83.3368,83.4876,81.1511,81.2924,7123700.0
2020-05-07,81.3093,82.0446,81.1963,81.9482,8182070.0
2020-05-08,81.8011,82.2568,80.3545,80.8036,8009374.0
2020-05-11,80.9174,81.0822,78.8046,79.0089,7719408.0
2020-05-12,79.618,80.0247,79.3334,80.0229,5584865.0
2020-05-13,79.6466,80.602,79.4791,80.3777,1174805.0
2020-05-14,80.4466,80.6327,79.4417,79.5248,6373703.0
2020-05-15,79.3649,82.0056,79.3016,81.5998,3458198.0
2020-05-18,81.7245,81.8923,80.9014,80.9812,7959697.0
2020-05-19,80.9912,81.2063,80.8387,81.0402,5215039.0
2020-05-20,81.2035,81.8143,80.9883,81.4387,9147487.0
2020-05-21,81.6919,81.7438,80.3122,80.5664,6359899.0
2020-05-22,80.6075,81.3865,80.592,81.2519,5954797.0
2020-05-25,81.4953,81.5332,80.0156,80.504,9272998.0
2020-05-26,80.0047,80.3294,79.9234,79.9345,5275574.0
2020-05-27,80.2709,82.2525,80.0479,81.8923,4380453.0
2020-05-28,81.9735,82.1744,80.1199,80.4159,4343645.0
2020-05-29,80.6453,80.6555,76.9321,77.0779,8875209.0
2020-06-01,76.8292,79.3337,76.6616,79.3123,7806463.0
2020-06-02,79.138,83.219,78.8553,82.9735,2470863.0
2020-06-03,83.0055,83.0194,82.2344,82.3958,5432404.0
2020-06-04,82.3921,82.3934,79.611,79.6414,4341524.0
2020-06-05,79.701,79.9737,79.1785,79.2192,6820304.0
2020-06-08,79.4466,79.7343,78.5278,78.8331,1470538.0
2020-06-09,78.4649,78.6598,78.4029,78.5822,7427105.0
2020-06-10,78.7846,78.8352,76.7575,77.0665,7682403.0
2020-06-11,77.0682,78.0261,77.0133,77.8709,3039240.0
2020-06-12,77.8289,78.7454,77.5147,78.6074,2355874.0
2020-06-15,78.3015,78.4397,76.2175,76.5749,6647812.0
2020-06-16,76.6768,77.5581,76.2938,77.5377,3313180.0
2020-06-17,77.0424,80.6433,77.0215,80.4094,9474204.0
2020-06-18,80.5474,80.8983,80.3909,80.6668,7977099.0
2020-06-19,80.3483,80.6971,80.1353,80.2012,9595117.0
2020-06-22,80.2126,80.2502,79.6589,80.0135,5812450.0
2020-06-23,79.9883,81.2978,79.6468,80.8997,9446331.0
2020-06-24,81.15,81.275,78.3876,78.4801,1125754.0
2020-06-25,78.443,78.7895,78.1212,78.7208,3609414.0
2020-06-26,78.5762,79.1402,78.181,78.1931,1020116.0
2020-06-29,78.0883,81.053,77.7534,80.7967,7098019.0
2020-06-30,81.0688,81.5304,80.4999,80.5619,5595945.0
2020-07-01,80.6762,83.3009,80.4697,82.9806,3589031.0
2020-07-02,82.8959,83.1015,81.2183,81.3939,3744599.0
2020-07-03,81.343,82.2598,81.1909,82.2547,6793807.0
2020-07-06,81.9137,82.8782,81.8281,82.7328,2622803.0
2020-07-07,82.8178,82.8845,81.4306,81.4875,5631020.0
2020-07-08,81.1081,81.9892,80.642,81.7561,6522345.0
2020-07-09,81.9187,83.5821,81.6958,83.537,3159808.0
2020-07-10,83.5654,83.6782,83.0736,83.0747,3055928.0
2020-07-13,83.5993,83.8522,80.6415,80.6451,4188054.0
2020-07-14,80.4104,80.8026,80.3133,80.6332,6329864.0
2020-07-15,80.6113,80.6953,79.2705,79.3728,3289548.0
2020-07-16,79.7504,80.0922,78.8332,78.9077,4413393.0
2020-07-17,79.1564,79.2568,78.7671,78.807,5891000.0
2020-07-20,78.6618,78.6899,76.1208,76.4838,2680715.0
2020-07-21,76.5291,76.6208,74.3448,74.347,6120354.0
2020-07-22,74.3474,75.055,74.1019,74.994,2242942.0
2020-07-23,75.0499,75.0544,73.9311,74.3177,3131745.0
2020-07-24,74.1804,74.3263,71.013,71.0422,3578596.0
2020-07-27,71.0254,72.1935,70.9214,72.0442,1268488.0
2020-07-28,71.7395,72.7147,71.6262,72.4028,9654460.0
2020-07-29,72.4287,72.5296,71.3868,71.5084,3773142.0
2020-07-30,71.5936,71.6978,69.4729,69.878,8241566.0
2020-07-31,69.8359,70.9782,69.5508,70.9273,9117592.0
2020-08-03,70.6242,71.4555,70.2061,71.3772,8205773.0
2020-08-04,71.5639,74.8026,71.3391,74.4528,8482259.0
2020-08-05,74.5246,75.1333,74.3881,75.0188,1900681.0
2020-08-06,74.8747,75.9478,74.7204,75.5458,4348033.0
2020-08-07,75.4897,75.5926,75.3179,75.3359,7715669.0
2020-08-10,75.0368,76.7242,74.8943,76.4415,6182502.0
2020-08-11,76.2341,77.3529,76.1057,77.3015,1050933.0
2020-08-12,77.1915,79.276,77.1598,79.0399,6106245.0
2020-08-13,79.2968,79.461,78.2238,78.3291,8240615.0
2020-08-14,78.1966,78.5451,77.4976,77.7425,8458637.0
2020-08-17,77.8742,77.9071,77.0388,77.1008,4454988.0
2020-08-18,76.991,78.6084,76.7108,78.1964,3126610.0
2020-08-19,78.2477,80.3613,78.1473,80.3036,3785994.0
2020-08-20,80.2735,80.5834,79.0414,79.6692,3667487.0
2020-08-21,79.8532,80.3107,78.767,79.0873,4119189.0
2020-08-24,78.9754,79.8449,78.8052,79.5395,3716068.0
2020-08-25,79.2086,79.4539,79.188,79.2083,5114763.0
2020-08-26,78.9187,80.578,78.4597,80.5627,1367829.0
2020-08-27,80.4493,80.5376,77.131,77.4382,3476795.0
2020-08-28,77.1823,77.5063,76.0358,76.3296,3832190.0
2020-08-31,76.4124,76.6312,75.1172,75.2956,2380065.0
2020-09-01,75.2028,75.3146,72.1362,72.2879,8901223.0
2020-09-02,72.742,72.7738,71.0458,71.0811,7079365.0
2020-09-03,70.7543,70.8378,69.7314,69.9542,9207888.0
2020-09-04,69.9919,70.1729,69.4613,69.7178,6054185.0
2020-09-07,69.5098,71.2944,69.4993,71.1115,1986718.0
2020-09-08,71.0187,71.2556,70.6268,70.8162,9141561.0
2020-09-09,70.8427,71.0203,69.397,69.5516,5122526.0
2020-09-10,69.1237,69.7403,68.9617,69.493,7159893.0
2020-09-11,69.5365,70.8472,69.4276,70.8024,4432140.0
2020-09-14,71.1589,71.1965,69.5568,69.6053,5448564.0
2020-09-15,69.5218,69.6053,68.4707,68.5074,5404232.0
2020-09-16,68.5545,69.7909,68.4317,69.1969,3562335.0
2020-09-17,69.3845,69.4474,68.9088,68.9382,5992475.0
2020-09-18,68.9083,69.765,68.8507,69.7413,7603588.0
2020-09-21,69.6341,69.7464,69.5358,69.7358,1182328.0
2020-09-22,69.3159,70.7653,69.177,70.6156,2178188.0
2020-09-23,70.7354,70.7513,69.3187,69.3493,8580180.0
2020-09-24,69.3286,69.583,69.3118,69.3458,6126760.0
2020-09-25,69.16,69.1893,68.9377,69.0997,9762976.0
2020-09-28,69.1229,69.1369,67.4699,67.6445,6442050.0
2020-09-29,67.5401,67.5634,65.6634,65.8152,6880643.0
2020-09-30,65.7232,66.6593,65.6355,66.6269,9091118.0
2020-10-01,66.7338,66.9419,66.136,66.2265,6944070.0
2020-10-02,65.992,66.207,64.9988,65.0536,3966601.0
2020-10-05,65.2338,65.2682,64.9448,64.9538,5751818.0
2020-10-06,64.7136,66.5263,64.5784,66.2698,3120517.0
2020-10-07,66.1536,66.4979,63.4885,63.6671,4008460.0
2020-10-08,63.991,64.0255,61.8489,62.0185,7122533.0
2020-10-09,62.2034,62.3127,61.0085,61.027,2340800.0
2020-10-12,61.0427,62.7,60.7887,62.6304,7047802.0
2020-10-13,62.4745,63.1244,62.4317,62.9535,6256570.0
2020-10-14,62.8654,63.8541,62.7461,63.8217,3775457.0
2020-10-15,63.834,64.1866,62.5082,62.5611,1404472.0
2020-10-16,62.5673,62.8047,61.3023,61.3478,7341624.0
2020-10-19,61.333,62.0613,61.1977,61.8443,8420523.0
2020-10-20,61.8392,62.1598,61.7091,61.9179,7570667.0
2020-10-21,61.8828,62.8543,61.3546,62.5302,4788205.0
2020-10-22,62.2917,62.4201,62.2216,62.3337,6881815.0
2020-10-23,62.2485,62.6552,62.2352,62.6504,4732788.0
2020-10-26,62.802,62.9115,62.7179,62.8355,4224340.0
2020-10-27,62.6081,63.8943,62.5164,63.7138,3944537.0
2020-10-28,63.6818,64.6833,63.3868,64.6377,2897675.0
2020-10-29,64.4975,64.9731,62.7003,62.8272,9724184.0
2020-10-30,62.8457,63.1081,60.3094,60.3953,6995925.0
2020-11-02,60.3332,61.6392,60.0459,61.4819,2574252.0
2020-11-03,61.7222,62.9156,61.5819,62.7936,8785346.0
2020-11-04,62.8778,63.0347,61.3672,61.6833,2361770.0
2020-11-05,61.4692,61.7968,59.5892,59.7023,6343105.0
2020-11-06,59.8084,59.9993,59.306,59.8164,2489783.0
2020-11-09,59.6938,61.0281,59.6281,60.8164,4251093.0
2020-11-10,60.7236,62.9828,60.42,62.7858,6926747.0
2020-11-11,62.8379,63.4597,62.6682,63.3704,9992094.0
2020-11-12,63.288,63.3196,62.8292,62.9665,9927057.0
2020-11-13,63.1152,63.2572,61.7507,61.9924,9060074.0
2020-11-16,61.8653,62.0878,61.813,62.0149,3119276.0
2020-11-17,61.9134,61.9865,61.5815,61.6984,1841559.0
2020-11-18,61.5913,61.8904,60.5811,60.6134,9150556.0
2020-11-19,60.5227,62.8755,60.3851,62.854,9308335.0
2020-11-20,63.0368,65.0851,62.9938,64.8751,3507549.0
2020-11-23,64.983,66.4367,64.8862,66.1989,1172591.0
2020-11-24,66.4984,66.6258,65.1041,65.1429,6831099.0
2020-11-25,65.5338,66.2093,65.2837,66.1435,1684813.0
2020-11-26,65.9631,67.0553,65.8846,66.9048,1364490.0
2020-11-27,66.9172,67.6164,66.5586,67.44,9434327.0
2020-11-30,67.2301,69.0978,67.1405,68.9542,5460885.0
2020-12-01,68.8123,70.0809,68.6555,69.7426,2008447.0
2020-12-02,69.6263,70.7834,69.563,70.6703,6891129.0
2020-12-03,70.4726,71.6709,70.3478,71.4803,4322759.0
2020-12-04,71.2813,72.0398,71.2674,71.9229,5826877.0
2020-12-07,71.8954,72.0451,69.4621,69.7067,9089794.0
2020-12-08,69.4823,70.2024,69.2895,69.8209,3140518.0
2020-12-09,69.9764,70.3444,69.0579,69.1505,6818510.0
2020-12-10,68.9825,69.1534,67.4297,67.6179,8456472.0
2020-12-11,68.1205,69.8259,67.9671,69.665,4814011.0
2020-12-14,69.5818,72.0425,69.4901,71.8339,9731228.0
2020-12-15,71.8476,73.7162,71.558,73.5888,5034766.0
2020-12-16,73.3366,73.987,73.2442,73.9328,5132764.0
2020-12-17,74.2665,75.7647,74.1449,75.7275,8957766.0
2020-12-18,75.9518,76.0492,75.508,75.7559,6723273.0
2020-12-21,75.8154,76.6407,75.6024,76.0397,8818360.0
2020-12-22,75.7687,75.8951,74.3963,74.5992,8113719.0
2020-12-23,74.6408,75.2401,74.5378,75.1356,7411302.0
2020-12-24,74.9126,75.3329,74.8966,75.2278,3173401.0
2020-12-25,75.5189,75.7479,73.115,73.5309,4589587.0
2020-12-28,73.6884,74.021,73.3938,73.4765,8780053.0
2020-12-29,73.495,73.6408,72.9773,73.3851,6544291.0
2020-12-30,72.912,75.8753,72.7053,75.7614,3521808.0
2020-12-31,75.5643,77.2244,75.2578,76.9783,3946174.0
2021-01-01,77.1183,77.2073,76.5847,77.0063,7982477.0
2021-01-04,77.2534,77.3794,76.9716,77.3575,2603671.0
2021-01-05,77.5845,77.587,77.3538,77.4303,2008893.0
2021-01-06,77.1042,77.1793,77.0943,77.1662,7885994.0
2021-01-07,77.2278,77.3614,75.3145,75.7192,3595480.0
2021-01-08,75.9226,76.025,75.4182,75.5299,7888712.0
2021-01-11,75.1985,75.5323,74.4479,74.5545,5802579.0
2021-01-12,74.553,74.5772,72.6013,72.9401,9980341.0
2021-01-13,72.993,73.7863,72.9109,73.6127,5724298.0
2021-01-14,73.5542,74.2493,73.3948,74.1345,8807369.0
2021-01-15,73.7712,74.0148,71.5279,71.8463,8653880.0
2021-01-18,71.7844,71.9299,71.6657,71.7026,2907858.0
2021-01-19,71.6405,73.1075,71.2838,72.9848,9965145.0
2021-01-20,72.9562,74.4307,72.7252,74.3732,7712212.0
2021-01-21,74.2623,75.8737,74.0754,75.7434,1964897.0
2021-01-22,75.6547,75.9541,75.6433,75.8077,1054343.0
2021-01-25,75.7998,75.8588,74.6268,74.6983,3442493.0
2021-01-26,74.7857,75.0033,73.1312,73.2959,1146191.0
2021-01-27,73.2368,73.9481,73.1883,73.7547,4218383.0
2021-01-28,73.6747,74.4805,73.6082,74.2618,9967267.0
2021-01-29,74.2799,76.1746,74.0609,75.9796,5310265.0
2021-02-01,75.5934,77.5059,74.9981,77.4806,1215137.0
2021-02-02,77.5784,77.9802,77.1197,77.3127,5445187.0
2021-02-03,77.3125,77.7568,75.6106,75.6467,2971939.0
2021-02-04,75.6546,75.7178,75.212,75.2343,8705755.0
2021-02-05,75.4255,75.8472,75.3343,75.5353,1815088.0
2021-02-08,75.1451,75.422,75.0848,75.2788,7935033.0
2021-02-09,74.8856,74.9675,74.4593,74.5274,5013720.0
2021-02-10,74.5814,74.9672,74.4635,74.8727,1169664.0
2021-02-11,74.8713,74.9912,74.1675,74.2221,7058208.0
2021-02-12,74.2555,74.2572,73.1633,73.4163,5095195.0
2021-02-15,73.3266,73.9512,73.1655,73.8327,7944000.0
2021-02-16,73.9625,74.287,73.3091,73.3229,6562664.0
2021-02-17,73.5038,73.8235,73.4634,73.6512,8085300.0
2021-02-18,73.7455,74.1861,73.4003,74.019,5143560.0
2021-02-19,73.9679,74.155,72.4926,72.558,1071447.0
2021-02-22,72.1533,72.4868,71.7493,71.9563,2175807.0
2021-02-23,72.1028,73.8826,71.8363,73.8164,5130111.0
2021-02-24,74.055,74.2052,72.3167,72.3305,4577266.0
2021-02-25,72.4538,72.678,69.6471,69.6912,8149270.0
2021-02-26,69.529,69.5309,67.384,67.4506,4704901.0
2021-03-01,67.5708,67.5944,67.4444,67.4962,8741677.0
2021-03-02,67.6498,68.0237,67.3708,67.5439,2689443.0
2021-03-03,67.8225,68.2141,67.3681,67.4149,4463864.0
2021-03-04,67.2586,69.2293,67.2111,68.8854,7806764.0
2021-03-05,68.8441,69.3592,65.5019,65.7238,2116851.0
2021-03-08,65.8538,66.3769,65.6626,66.1951,3892606.0
2021-03-09,66.2052,68.2548,65.7795,68.0546,7766706.0
2021-03-10,67.8534,68.0509,66.6894,66.725,6300885.0
2021-03-11,66.7982,66.9977,66.1361,66.2902,8002620.0
2021-03-12,66.3917,66.49,65.1454,65.4263,5641571.0
2021-03-15,65.4415,65.4626,64.3583,64.4128,8732721.0
2021-03-16,64.4502,64.5574,63.9424,64.0535,8896843.0
2021-03-17,64.0097,65.7429,63.9832,65.6974,9771029.0
2021-03-18,65.9543,68.116,65.8913,67.8724,2098134.0
2021-03-19,67.7107,67.726,67.448,67.4823,6320706.0
2021-03-22,67.3775,69.8349,67.098,69.7997,2028367.0
2021-03-23,69.8018,70.0845,69.7833,69.8548,3060044.0
2021-03-24,70.0173,72.1865,69.9551,72.061,3702877.0
2021-03-25,71.7756,72.1122,71.3771,71.9542,6815298.0
2021-03-26,71.7048,72.2762,71.6863,72.1324,4880934.0
2021-03-29,71.7435,72.8383,71.2411,72.6107,8782627.0
2021-03-30,72.6169,76.9415,72.5965,76.8106,3686880.0
2021-03-31,76.5834,78.1306,75.954,77.9853,6555065.0
2021-04-01,77.906,78.0897,76.8307,77.031,7868683.0
2021-04-02,77.1657,78.601,76.978,78.3715,9822783.0
2021-04-05,78.2385,78.2749,77.7474,77.8856,3207392.0
2021-04-06,77.9332,78.2678,77.0562,77.2282,7602431.0
2021-04-07,77.167,78.8107,76.8536,78.4885,1762972.0
2021-04-08,78.6281,78.6855,78.4622,78.5443,5890882.0
2021-04-09,78.643,79.1386,78.6214,78.9439,4724198.0
2021-04-12,78.7994,79.3495,78.3568,78.9762,9626949.0
